video_id,summary,category
7362216509206236449,"The video starts with a person holding a package of ""WIC FRESH Moments"" in a store. The person then picks up a package of ""Cien"" and ""Cien"" in a store. The person then picks up a package of ""Cien"" and ""Cien"" in a store. The person then picks up a package of ""Cien"" and ""Cien"" in a store. The person then picks up a package of ""Cien"" and ""Cien"" in a store. The person then picks up a package of ""Cien"" and ""Cien"" in a store. The person then picks up a package of ""Cien""",Science & Technology
7330776298576514347,"The video features a game where two individuals, one in a white shirt and the other in a dark shirt, are trying to guess the correct answer to a series of questions. The game is set up with a wheel of fortune-like device that has a list of answers, including ""Eyes,"" ""The Beatles,"" and ""The Eagles."" The wheel is divided into sections with different answers, and the individuals take turns spinning the wheel to determine the answer. The wheel is also divided into sections with different answers, such as ""Eyes,"" ""The Beatles,"" and ""The Eagles."" The individuals are trying to guess the correct answer to the questions, and the wheel is used",The Eagles
7363144949442825518,"The video features a person with long blonde hair wearing a black shirt with a cross necklace. The person is standing in a room with a white door in the background. The person is speaking and the text on the screen reads, ""why is finding bar girl friend no im not trying to be flirtatious, im just trying to be friends."" The person is also wearing a necklace with a cross pendant.",1. News
7360445995945037088,"The video shows a group of wild boars foraging in a park at night. The boars are seen eating and sniffing around the area, with one boar standing on a paved surface while the others are in the grass. The boars are shown in various states of alertness and curiosity, with some standing still and others moving around. The boars are shown in close-up shots, highlighting their features and movements. The boars are shown eating and sniffing around the area, with some boars standing on a paved surface while the others are in the grass. The boars are shown in various states of alertness and curiosity, with some boars standing still and others moving around. The",Science & Technology
7309512164870491435,"The video is a news report about Donald Trump's plans to abuse power and use the government to go after people. The report is presented by a woman with long brown hair, wearing a black turtleneck. The report is presented in a formal tone, with the woman speaking directly to the camera. The report is presented in a formal tone, with the woman speaking directly to the camera. The report is presented in a formal tone, with the woman speaking directly to the camera. The report is presented in a formal tone, with the woman speaking directly to the camera. The report is presented in a formal tone, with the woman speaking directly to the camera. The report is presented in a formal tone",Politics
7363604482355137799,"The video shows a person packing items into a box, wrapping them in plastic wrap, and labeling them with a sticker. The person is using a tablet to scan the items and label them. The person is also using a tablet to scan the items and label them. The person is using a tablet to scan the items and label them. The person is using a tablet to scan the items and label them. The person is using a tablet to scan the items and label them. The person is using a tablet to scan the items and label them. The person is using a tablet to scan the items and label them. The person is using a tablet to scan the items and label them. The person is",Entertainment & Shows
7314367547862781226,"The video shows a snowy forest with trees covered in snow. The trees are tall and have green needles. The forest floor is covered in snow, and there are rocks scattered around. The trees are tall and have brown trunks. The forest is dense, with many trees close together. The forest floor is covered in snow, and there are rocks scattered around. The trees are tall and have green needles. The forest floor is covered in snow, and there are rocks scattered around. The forest is dense, with many trees close together. The forest floor is covered in snow, and there are rocks scattered around. The forest is dense, with many trees close together. The forest floor is covered in snow,",1 kg of chicken breast
7386720277557742880,"The video showcases a series of gymnastic performances by a group of gymnasts, all wearing blue and yellow outfits. The gymnasts are performing on a green and blue mat, with the green mat being the main focus of the performance. The gymnasts are executing various gymnastic moves, including swings, jumps, and flips, all while maintaining a high level of skill and precision. The gymnasts are supported by a team of coaches and assistants, who are closely monitoring their performance and providing feedback and encouragement. The gymnasium is filled with spectators, who are watching the performances with great interest and excitement. The gymnasts are performing in front of a large audience, which is cheering them on and",Sports
7377701670077205803,"The video features a person with long, blonde hair wearing a black top and a necklace with a pendant. The person is in a room with a lamp and a mirror. The person is talking about the parasites in their body that want to eat candy and drink liquor. The person is wearing a tattoo on their arm. The person is wearing a necklace with a pendant. The person is wearing a necklace with a pendant. The person is wearing a necklace with a pendant. The person is wearing a necklace with a pendant. The person is wearing a necklace with a pendant. The person is wearing a necklace with a pendant. The person is wearing a necklace with a pend",1. News
7355525427160452385,"The video features a woman performing on stage. She is wearing a black outfit and a black hat. The stage is brightly lit with spotlights. The woman is singing and dancing, and the crowd is cheering her on. The video ends with the woman standing alone on the stage, still singing and dancing.","Music, Singing, & Dancing"
7319635608945675528,"The video features a person performing a choreographed dance routine on a stage. The person is wearing a white long-sleeved shirt with a black design on the front, black and white striped pants, and red shoes. The stage is dimly lit with purple and blue lighting, and the person is surrounded by an audience. The person's movements are fluid and energetic, and they perform various dance moves, including high kicks and spins. The person also engages with the audience, waving their arms and interacting with them. The person's performance is energetic and engaging, and the audience is captivated by the performance.",3
7366140924629470496,"The video features a woman in a white and gold dress at the Met Gala. The dress is intricate and has a long train. The woman is posing for photos and is surrounded by photographers and other attendees. The video also features a woman in a white and gold dress at a different event, with a crowd of people in the background.",Entertainment & Shows
7291696863449763078,"The video features a person wearing a beige shirt and a black headband, speaking about the Israeli-Palestinian conflict. The person discusses the challenges of living in a war-torn country, the importance of unity and hope, and the need for people to be strong and not give in to fear. The person also mentions the importance of remembering the past and not forgetting the present. The person emphasizes the need for people to be strong and not give in to fear, and to remember the past and not forget the present. The person also mentions the importance of unity and hope, and the need for people to be strong and not give in to fear. The person also emphasizes the need for",Politics
7360854136440540459,"The video begins with a man in a light-colored shirt standing in a room with a window in the background. He is holding a piece of paper and appears to be reading it. The scene then transitions to a group of men standing in a room with a window in the background. The men are wearing dark shirts with red patterns. The text ""HUELL"" appears on the screen, and the men begin to speak to each other. The scene then transitions to a close-up of a man in a dark shirt with red patterns, speaking to the camera. The text ""HUELL"" appears again, and the man continues to speak. The scene then transitions to a group of men",Science & Technology
7282317561864260897,"The video starts with a black screen displaying the text ""Steampunk conversion"" and the emojis for a steampunk style. The scene transitions to a train station with a steam locomotive, surrounded by lush greenery and a clear sky. The train is stationary, and the scene is calm and serene. The text ""Steampunk conversion"" remains on the screen. The scene then shifts to a close-up of the train's front, showcasing its intricate details and the steam it produces. The text ""Steampunk conversion"" is still visible. The scene then transitions to a wider view of the train, showing the train's side and the surrounding environment. The train is surrounded by lush greenery and a clear",Science & Technology
7261278269884992795,"The video shows a lively concert scene with a band playing on stage. The stage is brightly lit with red and blue lighting, and the band members are performing energetically. The crowd is cheering and waving their hands in the air, enjoying the performance. The band members are wearing casual clothes, and the crowd is dressed in various styles. The atmosphere is festive and energetic, with the band members playing their instruments and singing along to the crowd's cheers. The video captures the excitement and energy of the concert, with the band members and the crowd alike enjoying the performance.",1
7184540937974975786,The video shows a person in a car using a brow lift product. The person is wearing a black tank top and has white headphones around their neck. They are holding a small bottle of brow lift product and a brush. The person is talking about the product and its benefits. The person is also wearing a ring on their finger. The person is using the product to shape their eyebrows. The person is talking about the product and its benefits. The person is also talking about the product and its benefits. The person is talking about the product and its benefits. The person is talking about the product and its benefits. The person is talking about the product and its benefits. The person is talking about the product,Beauty Care
7407540452611640606,"The person is sitting at a desk in an office, wearing a blue shirt and black gloves. He is holding a passport and a piece of paper. He is talking to someone off-screen, asking them to keep their eyes on the camera and to be more clear with them next time. The person is also holding a passport and a piece of paper, and they are talking to someone off-screen. The person is asking them to keep their eyes on the camera and to be more clear with them next time. The person is also holding a passport and a piece of paper, and they are talking to someone off-screen. The person is asking them to keep their eyes on the camera and to",Science & Technology
7326597898358066465,"The video is a humorous comparison between a person's phone and a cat's phone. The person is holding the phone in their hand, while the cat is holding the phone in its mouth. The cat's phone is larger and has a different shape than the person's phone. The cat's phone is also pink, while the person's phone is black. The cat's phone is also labeled ""Lulu,"" while the person's phone is labeled ""Moi."" The cat is also shown sleeping on the bed with the phone in its mouth.",7. Pets & Animals
7378610696390528289,"The video begins with a person in a white lab coat speaking into a microphone in a formal setting, likely a government building or parliament. The person is discussing the dissolution of the French National Assembly, which was announced by President Emmanuel Macron on June 30, 1997. The person explains that the dissolution of the National Assembly will end the mandate of the current deputies and require new elections for the new deputies. The person also mentions that the President has the power to dissolve the National Assembly in accordance with Article 12 of the French Constitution. The person then announces that the first round of the presidential election will take place on June 30, 19",Politics
7273841367351069998,"A person is holding a bar of soap with a label that says ""Turmeric & Kaolin Brightening Soap"".",Science & Technology
7210197949433892142,"The video showcases a picturesque beach scene with a clear blue sky and calm ocean. The beach is lined with numerous beach chairs and umbrellas, creating a relaxing atmosphere. The beach is crowded with people enjoying the sunny day, and the scene is lively with people lounging on the beach chairs and umbrellas. The video also includes a text overlay that provides information about the beach, including its name, location, and the types of amenities available. The text overlay also includes a list of recommended beach amenities, such as the Fantelina, a place to see and be seen, and the Great Peach Bellies, which are reasonable and delicious. The video also includes a list of",1. News
7289539647825382698,"A woman is standing in a kitchen, wearing a peach-colored shirt with a floral pattern and dark shorts. She is holding a pink object in her right hand and is making various hand gestures, including raising her right hand above her head and pointing with her left hand.",Politics
7335427690708651272,The person is standing in front of a microphone and talking to the interviewer.,Science & Technology
7379002112652660014,"The video features a person wearing a white shirt with a black design. The person is holding a necklace with the name ""Sarah"" on it. The person is also wearing a bracelet with the name ""Sarah"" on it. The person is holding the necklace and the bracelet in front of them. The person is also holding a piece of paper with the name ""Sarah"" on it. The person is holding the necklace and the bracelet in front of them. The person is also holding the piece of paper with the name ""Sarah"" on it. The person is holding the necklace and the bracelet in front of them. The person is also holding the piece of paper with the name """,Science & Technology
7330275353325227297,"The video showcases a person with extensive tattoos and scars, who is undergoing various physical transformations. The person is seen in different settings, including a bar, a gym, and a restaurant, with the text indicating the person's thoughts and feelings about their transformation. The person expresses frustration with the process, but also expresses gratitude for the transformation. The person also expresses a desire to be completely human again.",Science & Technology
7327164126822763808,"The video showcases a series of military parades from different countries, each with their own unique uniforms and formations. The first country featured is China, represented by a group of women in white and black uniforms. The second country is Russia, represented by a group of women in dark blue and white uniforms. The third country is Vietnam, represented by a group of women in black and yellow uniforms. The fourth country is South Korea, represented by a group of women in green and white uniforms. The fifth country is North Korea, represented by a group of women in dark green uniforms. The sixth country is North Korea, represented by a group of women in dark green uniforms. The seventh country is North Korea, represented",Science & Technology
7203774185322188037,The video shows a person walking into a room with a door that has a sign on it. The person is wearing a dark shirt and brown pants. The room has a wooden floor and a gray carpet. The person walks into the room and closes the door behind them. The person then sits down at a desk and starts typing on a computer. The person is focused on their work.,1. News
7380389929790033185,"The video is a dramatic scene from a video game, featuring two characters in a romantic and intense moment. The characters are dressed in elaborate costumes, with the one in the white dress holding the other in a close embrace. The scene is set against a dark, dramatic background, with the characters' movements suggesting a passionate and intense relationship. The text overlay indicates the characters' emotions and the intensity of their relationship. The video ends with the characters standing together, looking at each other with a sense of intimacy and connection.",The most relevant category is: Science & Technology
7318033407785569569,"The video starts with a close-up of a red car with the hood open, revealing the engine. The hood is adorned with a carbon fiber badge that reads ""V3 BITURBO"" and ""Brabus"". The car is parked in front of a parking structure, and the scene transitions to a man in a light blue shirt and dark pants standing next to the car. The man is holding a piece of paper and appears to be explaining something about the car. The background is a parking structure with a white wall and a gray floor. The man continues to speak, gesturing with his hands to emphasize his points. The scene then transitions to a close-up of the man's",15
7347847920151956779,The video shows a person walking into a room and sitting down. The person is wearing a hat and has a dog with them. The person is holding a leash and the dog is walking around the room. The person is holding a leash and the dog is walking around the room. The person is holding a leash and the dog is walking around the room. The person is holding a leash and the dog is walking around the room. The person is holding a leash and the dog is walking around the room. The person is holding a leash and the dog is walking around the room. The person is holding a leash and the dog is walking around the room. The person,Entertainment & Shows
7291005324717313313,"The video features a woman in a pink jacket standing in front of a large building with a fountain in the background. She is wearing a green top and is speaking about the rise of the anti-immigration party AfD in Germany. She explains that the law that allows dual nationality and gets German passports faster is still on track and that the coalition government still has the majority in the Bundestag. She also mentions that the Bundesrat cannot block the law. The woman is seen gesturing with her hands as she speaks, and the text on the screen provides information about the rise of the AfD and the current situation regarding dual nationality and German passports.",1. News
